seed,norm,cooperation,fairness
25,150,0.839612,0.9428841607012007
26,150,0.840972,0.9757969656141996
27,150,0.091388,0.7711146293221437
28,150,0.810132,0.9569999308085326
29,150,0.83662,0.9483105279167191
30,150,0.863812,0.9845216506814479
31,150,0.089628,0.7060661317772915
32,150,0.854752,0.9526584348510095
33,150,0.819584,0.9414269250213845
34,150,0.86054,0.9833600496820964
35,150,0.842044,0.978278387056566
36,150,0.087584,0.7854942695039333
37,150,0.837332,0.9739550888957516
38,150,0.824144,0.9690610493820154
39,150,0.096392,0.7895130246290691
40,150,0.831136,0.9465479184088363
41,150,0.8122,0.9452399711929356
42,150,0.851832,0.9778792492295162
43,150,0.855384,0.9762802004986547
44,150,0.848588,0.956571291498975
45,150,0.084376,0.7183163818111916
46,150,0.854448,0.9598510734317581
47,150,0.854112,0.9609458418137276
48,150,0.863488,0.9763804820326091
49,150,0.092728,0.7672278423992893
50,150,0.84982,0.9625525514746832
1,151,0.686432,0.23724203468223456
2,151,0.786572,0.841690462654297
3,151,0.799304,0.8371134531561983
4,151,0.785096,0.8260260164671929
5,151,0.78168,0.8302546447947041
6,151,0.719144,0.17617680566197522
7,151,0.808492,0.8361687569128096
8,151,0.739092,0.1840164404710988
9,151,0.786744,0.8659387532744511
10,151,0.09632,0.8278267349467536
11,151,0.758396,0.2586231842992755
12,151,0.7937,0.8320765947692845
13,151,0.796108,0.8357888070573857
14,151,0.742344,0.2095010776350597
15,151,0.749808,0.21816724747137464
16,151,0.778568,0.8351401893390635
17,151,0.78164,0.8152309257889782
18,151,0.763276,0.24790003201033903
19,151,0.792728,0.8253705733859212
20,151,0.742268,0.25471619697106834
21,151,0.790336,0.844638361636214
22,151,0.803992,0.8436761734658332
23,151,0.802692,0.8191623064695743
24,151,0.09204,0.7791276013119941
25,151,0.778108,0.8443400988772483
26,151,0.749312,0.8280599549118207
27,151,0.797312,0.8440052069607162
28,151,0.741792,0.18062772507416602
29,151,0.729852,0.18395686502112135
30,151,0.767072,0.27445954442133774
31,151,0.72398,0.17444888268383668
32,151,0.729156,0.14397601142949856
33,151,0.737276,0.17785058937435644
34,151,0.088716,0.8002547666009204
35,151,0.09566,0.817987567987568
36,151,0.716148,0.2004028587107887
37,151,0.098216,0.853455199385432
38,151,0.736968,0.1636007943145353
39,151,0.8049,0.8514714660126935
40,151,0.721064,0.19146115539541447
41,151,0.751012,0.24214890999961106
42,151,0.800052,0.8145964306008736
43,151,0.803708,0.839887563633304
44,151,0.720892,0.20408349841933568
45,151,0.734416,0.1903150195554737
46,151,0.753508,0.23038491249953877
47,151,0.754612,0.23163959561981884
48,151,0.800924,0.853406680571813
49,151,0.799164,0.8428093059972053
50,151,0.8005,0.824209783992738
1,152,0.09092,0.8493384790181884
2,152,0.09042,0.7338724415204678
3,152,0.094092,0.7508529782989292
4,152,0.092904,0.8004631264963303
5,152,0.090132,0.7573129841600186
6,152,0.093504,0.8415337662220049
7,152,0.093244,0.8127187941716534
8,152,0.087972,0.7917955314703816
9,152,0.091788,0.7259734837891186
10,152,0.090688,0.7691839772212515
11,152,0.095092,0.7790967151386547
12,152,0.090808,0.81402846262865
13,152,0.088692,0.7828893727208379
14,152,0.092968,0.7888346799521585
15,152,0.089272,0.7482981845876066
16,152,0.08862,0.6924506022833976
17,152,0.086872,0.7195004313220553
18,152,0.08932,0.7337621389834783
19,152,0.090432,0.7103408182544874
20,152,0.093536,0.7282585719356601
21,152,0.09086,0.7479388851070268
22,152,0.094372,0.7217691797774405
23,152,0.088404,0.8203986250433187
24,152,0.08918,0.7372849465775376
25,152,0.090448,0.81337476320918
26,152,0.08826,0.8030455777897466
27,152,0.08746,0.8365743951302204
28,152,0.090224,0.7249465633764532
29,152,0.091512,0.8384593035321461
30,152,0.089828,0.8311933534743203
31,152,0.089004,0.7321130817038047
32,152,0.0886,0.7906884166146442
33,152,0.095284,0.7615488881562078
34,152,0.087244,0.7667010996185545
35,152,0.090004,0.7840235509408442
36,152,0.086788,0.7640855328322554
37,152,0.094448,0.8051836616778989
38,152,0.088284,0.7467480306799337
39,152,0.093792,0.7814659730152688
40,152,0.093732,0.7073660107889936
41,152,0.085168,0.7906337643759295
42,152,0.088076,0.7617927541019711
43,152,0.09344,0.773938521381122
44,152,0.090112,0.756084208005064
45,152,0.085424,0.6985950500263297
46,152,0.085156,0.7088318868861158
47,152,0.095336,0.7479575163398692
48,152,0.087208,0.7024267074642089
49,152,0.09546,0.6951661279848043
50,152,0.091424,0.7478463844730897
1,153,0.088524,0.7498162988320929
2,153,0.086952,0.775249745158002
3,153,0.091324,0.7395856621208734
4,153,0.087012,0.7044021227495771
5,153,0.084276,0.6413531746031745
6,153,0.089432,0.8302783625730994
7,153,0.08972,0.7421623700773091
8,153,0.088212,0.772670398126255
9,153,0.085932,0.7119292689363949
10,153,0.086312,0.7189077372175422
11,153,0.08828,0.719399914703595
12,153,0.088236,0.7728045805061352
13,153,0.083344,0.6829135068531433
14,153,0.088876,0.7106886447789654
15,153,0.087404,0.7190625145110157
16,153,0.084744,0.6892364390381088
17,153,0.085856,0.7151264745382845
18,153,0.089908,0.7446991234304666
19,153,0.083216,0.7338243124937952
20,153,0.08622,0.7773518541417639
21,153,0.084716,0.787713317017735
22,153,0.090928,0.7495582815891767
23,153,0.089168,0.7250165660202793
24,153,0.086512,0.7112150361836685
25,153,0.08974,0.7162296714238301
26,153,0.089648,0.7547185199493487
27,153,0.089156,0.7283360115161863
28,153,0.084472,0.7016823612928609
29,153,0.091656,0.6929453139011704
30,153,0.089772,0.7230151060895134
31,153,0.086032,0.6689556232570886
32,153,0.089188,0.8078601620208181
33,153,0.088296,0.7462647919417903
34,153,0.083972,0.7590289867086684
35,153,0.085244,0.74044327233011
36,153,0.081828,0.8390073227749137
37,153,0.087832,0.7331675723708944
38,153,0.086324,0.72065486437644
39,153,0.087,0.7248807403706125
40,153,0.090236,0.7017672399987188
41,153,0.083696,0.7325305306919694
42,153,0.087976,0.6923226788432268
43,153,0.087156,0.6901023472452044
44,153,0.089772,0.7585366588737767
45,153,0.08386,0.7002278981768146
46,153,0.085464,0.7047587529487636
47,153,0.086464,0.6779955949816863
48,153,0.086344,0.682812902276656
49,153,0.088064,0.6817725277407635
50,153,0.087708,0.7233448770153874
1,154,0.477116,0.2954154055151367
2,154,0.464812,0.25933070742206865
3,154,0.480284,0.2878653024506611
4,154,0.494044,0.2706470944180913
5,154,0.473012,0.2713067920587185
6,154,0.453724,0.24793937447974804
7,154,0.466744,0.30156889991989183
8,154,0.478308,0.2837683959904073
9,154,0.476756,0.24368598133704575
10,154,0.471936,0.3233225889533205
11,154,0.478068,0.27376786451562846
12,154,0.427844,0.22339681454819538
13,154,0.469708,0.20551290153680285
14,154,0.470084,0.2555294762797427
15,154,0.450692,0.22643529423658218
16,154,0.470276,0.2332481086222393
17,154,0.501756,0.2635846276717954
18,154,0.413452,0.28678958980143954
19,154,0.504412,0.28178363465858286
20,154,0.484796,0.282476217311509
21,154,0.471332,0.2419650015686548
22,154,0.452356,0.2267709254562413
23,154,0.454116,0.27004645180020886
24,154,0.46102,0.2896156647654226
25,154,0.47998,0.2344010975334001
26,154,0.452748,0.2397830378927827
27,154,0.442928,0.21087482490767856
28,154,0.480332,0.2167684200851109
29,154,0.461724,0.19118836807176862
30,154,0.498332,0.275839596140836
31,154,0.480968,0.2904372311839496
32,154,0.467956,0.20907349584109577
33,154,0.45256,0.25671273639650066
34,154,0.452032,0.24595032206517664
35,154,0.46966,0.23052398034054644
36,154,0.48944,0.2982997642392282
37,154,0.445928,0.2512865170553794
38,154,0.48824,0.25014478407758745
39,154,0.487476,0.23629230482773977
40,154,0.48402,0.2495055054979484
41,154,0.457344,0.23807462306921162
42,154,0.479268,0.24948273413725963
43,154,0.497452,0.30485028131428404
44,154,0.483752,0.24400025667351127
45,154,0.469744,0.2854719209706862
46,154,0.45886,0.20795684944674458
47,154,0.429944,0.2479441025325088
48,154,0.450072,0.19928133437634055
49,154,0.45248,0.23268528912095865
50,154,0.499524,0.2586998009198874
1,155,0.194824,0.7588623360303957
2,155,0.190368,0.7195588702479464
3,155,0.207436,0.7230673437926772
4,155,0.154668,0.8555259067194473
5,155,0.164684,0.8480962941744505
6,155,0.1939,0.7920256766428837
7,155,0.177264,0.8653489401114168
8,155,0.213268,0.8320682809554598
9,155,0.19124,0.7300291955397656
10,155,0.168588,0.9339956177489895
11,155,0.186792,0.7648911480505265
12,155,0.16386,0.8508931566712881
13,155,0.213152,0.7129278336596232
14,155,0.188272,0.6965229931100786
15,155,0.16386,0.8588249625632858
16,155,0.135392,0.9373988944647517
17,155,0.210468,0.7176729445027134
18,155,0.170428,0.8514419632280108
19,155,0.195256,0.8396709105207099
20,155,0.202812,0.8230604747280503
21,155,0.185776,0.7744324175453001
22,155,0.188288,0.7859269449520564
23,155,0.196748,0.7570548691637994
24,155,0.140372,0.9492584957105806
25,155,0.212772,0.6676135407481203
26,155,0.11076,0.9332822053751408
27,155,0.150988,0.8577743243853212
28,155,0.198632,0.6976355627563161
29,155,0.208156,0.6093901743987233
30,155,0.193388,0.7102309216284773
31,155,0.214568,0.7435332793645738
32,155,0.190308,0.8458561037487833
33,155,0.160652,0.8120149719652665
34,155,0.153596,0.8464273164431135
35,155,0.21084,0.763812119950878
36,155,0.197368,0.7148100524303421
37,155,0.209512,0.7719248947402364
38,155,0.201708,0.6921154913936701
39,155,0.18522,0.7646129253967593
40,155,0.213736,0.7005748865355522
41,155,0.1937,0.7038326233133935
42,155,0.182208,0.6797357671854956
43,155,0.196432,0.733517673399973
44,155,0.224672,0.7609288914062098
45,155,0.117848,0.8214962770690668
46,155,0.189452,0.7534760269183931
47,155,0.184532,0.8447014005248017
48,155,0.178384,0.7824730542165412
49,155,0.159488,0.9355866817204367
50,155,0.21188,0.7899658195326085
1,156,0.088256,0.7178327969175924
2,156,0.086944,0.7542444108253488
3,156,0.088144,0.6619462472470716
4,156,0.08742,0.7585665649732503
5,156,0.08402,0.6484809765466475
6,156,0.08898,0.7589898041669927
7,156,0.089616,0.7583731128963404
8,156,0.086964,0.6986095592799504
9,156,0.088268,0.6895782938235768
10,156,0.086588,0.6511877232728027
11,156,0.089668,0.6923367939818963
12,156,0.084184,0.792344566072834
13,156,0.084556,0.7129571876570162
14,156,0.08874,0.6873125554835768
15,156,0.085716,0.6980189296682274
16,156,0.085704,0.7427525161953089
17,156,0.085964,0.7162932162932163
18,156,0.086392,0.7175096446916895
19,156,0.085892,0.6759357678977955
20,156,0.090052,0.686006758803558
21,156,0.087016,0.7742415403886244
22,156,0.089808,0.7067825903933879
23,156,0.0877,0.751874010513702
24,156,0.08398,0.6853306020257198
25,156,0.090024,0.7390059849076241
26,156,0.087384,0.8175574826654575
27,156,0.08806,0.7382657938620746
28,156,0.085844,0.7133606522388697
29,156,0.087436,0.8155496205858662
30,156,0.0908,0.7051420352391227
31,156,0.089588,0.6835314292472355
32,156,0.088048,0.7662454993556272
33,156,0.089376,0.7117510823042236
34,156,0.082616,0.7456524845250112
35,156,0.086136,0.7443972119590887
36,156,0.085156,0.71806123552959
37,156,0.088716,0.7359328852225278
38,156,0.084492,0.8164753986377034
39,156,0.088016,0.7561099506474511
40,156,0.089576,0.6831150202550401
41,156,0.084516,0.8051905498455652
42,156,0.083708,0.7233320485045035
43,156,0.087696,0.6925840390043623
44,156,0.089644,0.6901975273328248
45,156,0.082536,0.7362114907285736
46,156,0.083728,0.7132754825638131
47,156,0.090448,0.7182609546165883
48,156,0.084088,0.7197323004769057
49,156,0.090132,0.6510400811770675
50,156,0.09154,0.7529628930421832
1,157,0.091384,0.8123327045719932
2,157,0.092028,0.7696744637137425
3,157,0.091788,0.7280244114516038
4,157,0.09182,0.7523782057712242
5,157,0.088892,0.714746408677807
6,157,0.089244,0.785489113933094
7,157,0.09596,0.7240789738352752
8,157,0.093028,0.803978402955385
9,157,0.093672,0.6935205546393012
10,157,0.087192,0.7654018166302536
11,157,0.093404,0.7698924731182796
12,157,0.090072,0.8034368541232322
13,157,0.088204,0.7712465376424402
14,157,0.092804,0.7565079008929277
15,157,0.090676,0.7208398577673386
16,157,0.085728,0.7474051523082127
17,157,0.088964,0.7099838791055981
18,157,0.0926,0.82864694685755
19,157,0.08494,0.7046470234207932
20,157,0.095444,0.8144154394493792
21,157,0.088488,0.8455572853600876
22,157,0.094964,0.7297842949739666
23,157,0.091664,0.7783470475599027
24,157,0.088264,0.6816318384128696
25,157,0.092916,0.7479177709568597
26,157,0.089764,0.7778173895820955
27,157,0.091728,0.7773128777312879
28,157,0.088016,0.7603689475050717
29,157,0.091356,0.893861167336482
30,157,0.093952,0.8547180759442776
31,157,0.092052,0.7886777534494144
32,157,0.0893,0.8559251879445936
33,157,0.09466,0.7296534463905765
34,157,0.088084,0.7200582102446675
35,157,0.09222,0.8409846972721223
36,157,0.08864,0.8559410381361069
37,157,0.093184,0.7660633749194634
38,157,0.089312,0.7851637764932563
39,157,0.089652,0.8080948930721312
40,157,0.090908,0.7345761702761032
41,157,0.0902,0.7596461194561361
42,157,0.089692,0.7661237388556351
43,157,0.089748,0.6940636538354187
44,157,0.09164,0.7103891757506215
45,157,0.08746,0.7778907185290597
46,157,0.09152,0.7745777364869224
47,157,0.092888,0.7355419441608736
48,157,0.091256,0.8155338929506273
49,157,0.091,0.7144204949560925
50,157,0.090868,0.71703952138497
1,158,0.507836,0.6077186863625469
2,158,0.536852,0.6231438728046821
3,158,0.54146,0.610285370505576
4,158,0.564728,0.6408769578121625
5,158,0.56118,0.6426443689886052
6,158,0.550804,0.6335204962972977
7,158,0.551764,0.6218651419907578
8,158,0.584912,0.6538197078149476
9,158,0.558604,0.6465974946390775
10,158,0.534644,0.6222222222222221
11,158,0.518688,0.6003755422042986
12,158,0.556064,0.6142717582567305
13,158,0.566172,0.6298392158026035
14,158,0.563372,0.6386200688226686
15,158,0.493764,0.5970907454367196
16,158,0.482708,0.5804674441483519
17,158,0.540348,0.6136317708640704
18,158,0.534112,0.6431863530602113
19,158,0.54922,0.6322191905411552
20,158,0.559864,0.6151474374718218
21,158,0.556792,0.6225718510709946
22,158,0.541624,0.6101041413296735
23,158,0.533,0.6302168813226144
24,158,0.477972,0.5739844638868823
25,158,0.541584,0.642206309729803
26,158,0.546996,0.6293294203855915
27,158,0.094192,0.48877679840129523
28,158,0.519856,0.5968232179625453
29,158,0.553544,0.6513251854096459
30,158,0.479428,0.6181589920820353
31,158,0.550316,0.6292814214070921
32,158,0.553028,0.6431222011283985
33,158,0.543468,0.6393528644970283
34,158,0.51366,0.6019252694859039
35,158,0.56882,0.6383184044118637
36,158,0.51194,0.619292655474707
37,158,0.499836,0.6061289618991861
38,158,0.56792,0.6598112482436119
39,158,0.56082,0.6327175067008799
40,158,0.562068,0.6565483843162678
41,158,0.528664,0.6565728144938424
42,158,0.562592,0.6093220256988588
43,158,0.554636,0.6362599198328384
44,158,0.5474,0.6328653164972914
45,158,0.4743,0.562932182278916
46,158,0.508688,0.623430940861095
47,158,0.103488,0.39074135140319455
48,158,0.552136,0.6144289677325157
49,158,0.520244,0.6012942655745808
50,158,0.540496,0.6179135936350704
1,159,0.462312,0.5043300301211769
2,159,0.488416,0.5052582339737441
3,159,0.499992,0.5025988989047966
4,159,0.519832,0.5165900838386083
5,159,0.505276,0.5116837968395461
6,159,0.460908,0.4919663756080682
7,159,0.50044,0.5008652531300206
8,159,0.50928,0.5228516039940514
9,159,0.493188,0.5036924012824924
10,159,0.500444,0.5082226809476584
11,159,0.4642,0.5064520554101005
12,159,0.507176,0.5267626764688784
13,159,0.496324,0.5040374444813512
14,159,0.481612,0.5026857190437107
15,159,0.456476,0.5130732360110631
16,159,0.500896,0.5044338268546373
17,159,0.501976,0.493201624846975
18,159,0.439668,0.49831326874717385
19,159,0.103356,0.3565546324953394
20,159,0.488152,0.493911991591806
21,159,0.500924,0.4975361504111997
22,159,0.489468,0.5184200086658184
23,159,0.475568,0.49421448330872497
24,159,0.456068,0.4701456437166791
25,159,0.497752,0.5225481209899174
26,159,0.461276,0.4885404930696387
27,159,0.425692,0.47664694396272944
28,159,0.500928,0.5042583847784652
29,159,0.503492,0.5391365939364927
30,159,0.236052,0.3764384592788427
31,159,0.507032,0.5412550143102626
32,159,0.446812,0.500159608330278
33,159,0.113088,0.32694280893847055
34,159,0.457216,0.49313165593845826
35,159,0.505964,0.5201445032216566
36,159,0.503496,0.5288047014803968
37,159,0.468452,0.4883463147328221
38,159,0.489192,0.5216327553637805
39,159,0.508816,0.5298087210054198
40,159,0.496204,0.5109821745480116
41,159,0.506952,0.5321571533466651
42,159,0.5132,0.5052890733765513
43,159,0.495624,0.5113757012475927
44,159,0.497212,0.5197468959738167
45,159,0.434884,0.4651567513321743
46,159,0.398496,0.48541835489609825
47,159,0.49274,0.506082221186761
48,159,0.498336,0.5077430172654549
49,159,0.48082,0.5050941043723233
50,159,0.496932,0.5002236263111391
1,160,0.101512,0.7243510958944196
2,160,0.09562,0.7115255935242858
3,160,0.098284,0.6246577165577015
4,160,0.088968,0.6498194396928574
5,160,0.09016,0.6214443830550951
6,160,0.096448,0.6695662184233059
7,160,0.096676,0.7290821726266349
8,160,0.103684,0.7141093530574922
9,160,0.096328,0.6434084239329093
10,160,0.085888,0.6302997517734578
11,160,0.09256,0.6383868483369681
12,160,0.094976,0.6909155735705305
13,160,0.095088,0.6723573484498935
14,160,0.096076,0.6580876335247692
15,160,0.091216,0.6443884913272668
16,160,0.093084,0.6192802764787323
17,160,0.0915,0.6975356649069884
18,160,0.099836,0.7041162210028162
19,160,0.097892,0.66391501550003
20,160,0.098952,0.687971516965638
21,160,0.097348,0.6783847689901021
22,160,0.107212,0.7650043401359061
23,160,0.09198,0.6820113667283674
24,160,0.091224,0.6534468693776749
25,160,0.0994,0.7355092214045609
26,160,0.091888,0.6515714918105356
27,160,0.09764,0.6889806650860766
28,160,0.096924,0.7368975681077592
29,160,0.101896,0.7242389462753457
30,160,0.110016,0.7883590962274983
31,160,0.091292,0.6673526312996945
32,160,0.101508,0.7042665838411749
33,160,0.098716,0.6686854005167958
34,160,0.09166,0.7301459100717517
35,160,0.090944,0.6656038383286266
36,160,0.096164,0.6951468538764802
37,160,0.092032,0.6543168805053764
38,160,0.103816,0.7254130943939492
39,160,0.105,0.7783877198332825
40,160,0.108108,0.7607838498541124
41,160,0.095296,0.6860781142527839
42,160,0.099416,0.6811745120957744
43,160,0.111728,0.7360062273173
44,160,0.098444,0.6898457021150418
45,160,0.095016,0.6654425519703887
46,160,0.110724,0.8051445573540176
47,160,0.099204,0.6478863181948015
48,160,0.097132,0.6982412869824128
49,160,0.09472,0.677696350581094
50,160,0.108596,0.7153927856253721
1,161,0.090264,0.7963201258198844
2,161,0.098724,0.8215848302387491
3,161,0.089132,0.7292494259231324
4,161,0.092124,0.7722503494596161
5,161,0.09302,0.7254598652181212
6,161,0.093348,0.8172443666516384
7,161,0.095088,0.7375857828553294
8,161,0.097288,0.8600208513564473
9,161,0.100168,0.8500095950873152
10,161,0.0918,0.7231006587264085
11,161,0.09144,0.671872859295794
12,161,0.091584,0.8072636031001119
13,161,0.086176,0.6983572338071681
14,161,0.09172,0.7811762264248838
15,161,0.087532,0.7252351529821432
16,161,0.090096,0.7027936370279363
17,161,0.088064,0.7453093191218995
18,161,0.090812,0.7582360074031528
19,161,0.090324,0.7316207418465303
20,161,0.107832,0.8333917268119496
21,161,0.090128,0.8037453589039119
22,161,0.102444,0.8366020327610026
23,161,0.087452,0.7972357250682066
24,161,0.089164,0.6825583327399178
25,161,0.090236,0.7910684529760714
26,161,0.092888,0.7549613164426874
27,161,0.096808,0.7311956441876741
28,161,0.094064,0.8078056955787408
29,161,0.095332,0.7764247321838652
30,161,0.101076,0.8272453076196252
31,161,0.085872,0.7662080552150025
32,161,0.094508,0.8390236055816948
33,161,0.09644,0.7219918605544037
34,161,0.094436,0.8061707289697033
35,161,0.087408,0.7662678337214593
36,161,0.087488,0.7999564941706817
37,161,0.08894,0.7498763041841454
38,161,0.105796,0.8769716743043102
39,161,0.11032,0.9061506180125242
40,161,0.096964,0.7856077140285329
41,161,0.087956,0.7574700233493092
42,161,0.087452,0.7881567401557531
43,161,0.09332,0.7713308285212362
44,161,0.095788,0.6730851098667191
45,161,0.094044,0.8301572050070728
46,161,0.088496,0.7321255394205808
47,161,0.100868,0.7231430325352978
48,161,0.094768,0.7635843034942201
49,161,0.092608,0.6983144736177634
50,161,0.0961,0.7480906627248092
1,162,0.087156,0.7208476517754868
2,162,0.088332,0.6818722270101184
3,162,0.090684,0.7003642987249544
4,162,0.08716,0.7363860690841361
5,162,0.089772,0.6531400637169213
6,162,0.08818,0.7042530195246843
7,162,0.0914,0.7693605288395671
8,162,0.087688,0.7105530568049309
9,162,0.4158,0.3842993720729617
10,162,0.0891,0.6227779242078135
11,162,0.091804,0.6771225668090043
12,162,0.087228,0.7339249270195563
13,162,0.084812,0.6921545351989359
14,162,0.08984,0.6879212272858436
15,162,0.087204,0.6866713018870226
16,162,0.086444,0.6660672972033421
17,162,0.085592,0.7347933797174784
18,162,0.4607,0.3960561275156565
19,162,0.093904,0.7195155031902722
20,162,0.089532,0.6984299211142858
21,162,0.084536,0.7369627251649724
22,162,0.088872,0.7101352849855844
23,162,0.08818,0.7011586014902154
24,162,0.08774,0.654321418462815
25,162,0.087396,0.725118221405729
26,162,0.091932,0.6904443591919615
27,162,0.090976,0.7463764473265302
28,162,0.089156,0.7342899888319953
29,162,0.089684,0.7691794267765999
30,162,0.092136,0.6748981023336935
31,162,0.087172,0.7358439236718356
32,162,0.089132,0.7505671564836298
33,162,0.094984,0.7046503372381966
34,162,0.091892,0.7677335713678484
35,162,0.090096,0.7251553179376748
36,162,0.083332,0.7292341754848309
37,162,0.093392,0.6859393787670167
38,162,0.089648,0.7418670049688127
39,162,0.088648,0.7305584039092072
40,162,0.091484,0.713306739079935
41,162,0.089388,0.7041157968124261
42,162,0.086348,0.693833329190179
43,162,0.08528,0.6581474131537275
44,162,0.08918,0.6592226598791453
45,162,0.087956,0.6732298912074194
46,162,0.090424,0.6771311567503903
47,162,0.343284,0.4606176245231585
48,162,0.091496,0.7348834151112426
49,162,0.088456,0.7298213146408759
50,162,0.087728,0.6842181607194662
1,163,0.09028,0.7449805290041976
2,163,0.089208,0.7202465270011681
3,163,0.086332,0.6469851305467744
4,163,0.090068,0.7319696137653303
5,163,0.08856,0.6760888888888889
6,163,0.08532,0.7434904354252084
7,163,0.088252,0.7592585287168899
8,163,0.088944,0.7682687829013859
9,163,0.09056,0.7060109158134928
10,163,0.087488,0.6490988225025971
11,163,0.091536,0.6775843912152718
12,163,0.084552,0.7343412526997841
13,163,0.083876,0.7212232674861183
14,163,0.087148,0.7324634426504563
15,163,0.087236,0.7464305686624026
16,163,0.087256,0.713708339110086
17,163,0.08824,0.7579402598312147
18,163,0.091476,0.7642908181493391
19,163,0.082804,0.6514690111905171
20,163,0.089824,0.8133845661223184
21,163,0.08792,0.7181350972945328
22,163,0.090108,0.740056424595078
23,163,0.085152,0.696935956643681
24,163,0.088248,0.6545849288708415
25,163,0.086976,0.7585097495511829
26,163,0.088564,0.775663960981167
27,163,0.08816,0.787417161545744
28,163,0.086788,0.7442801760956699
29,163,0.089356,0.864774608167208
30,163,0.090148,0.8202853429947699
31,163,0.08678,0.6808795434356709
32,163,0.090592,0.7841021384244437
33,163,0.087844,0.7479821095593892
34,163,0.08608,0.6468488776181084
35,163,0.090008,0.7814003913480354
36,163,0.08456,0.8245355207380524
37,163,0.088772,0.7383491966283056
38,163,0.08492,0.7340322009907997
39,163,0.090312,0.7532839884294709
40,163,0.628484,0.18128322108142736
41,163,0.409748,0.255663621750717
42,163,0.085836,0.7330667016347583
43,163,0.088308,0.697007780502784
44,163,0.09138,0.7307904919845218
45,163,0.086264,0.7254937457435711
46,163,0.443736,0.28480100353282406
47,163,0.093672,0.7652126549331204
48,163,0.088488,0.8071571218389533
49,163,0.089328,0.7093451877977393
50,163,0.086124,0.7438704240514985
1,164,0.091356,0.70415982484948
2,164,0.090384,0.7090406075197916
3,164,0.085652,0.6109106712674168
4,164,0.093856,0.7133442648551573
5,164,0.087564,0.6548977068607553
6,164,0.096328,0.6995395772788308
7,164,0.09192,0.7476974695002948
8,164,0.091044,0.7278185265727192
9,164,0.089748,0.6668708583757127
10,164,0.090552,0.6637913329225714
11,164,0.092336,0.6695713603962108
12,164,0.089204,0.7058351853208619
13,164,0.087588,0.6561816213859104
14,164,0.091804,0.681642161660123
15,164,0.092396,0.6452164485627699
16,164,0.093744,0.700103842159917
17,164,0.08496,0.6531925952580864
18,164,0.09118,0.6188194021938298
19,164,0.095724,0.6772078927430247
20,164,0.097,0.7228813915542259
21,164,0.110804,0.8164916079727049
22,164,0.100728,0.7095237060693621
23,164,0.0899,0.7181328840185793
24,164,0.10592,0.726996184347031
25,164,0.099036,0.7595809693502759
26,164,0.091656,0.74468720821662
27,164,0.091764,0.7001269100353226
28,164,0.109932,0.7954996957767954
29,164,0.099772,0.7693025700155699
30,164,0.099424,0.7815446619181581
31,164,0.093416,0.7286587558432219
32,164,0.114556,0.9254071661237785
33,164,0.09622,0.7134809634809636
34,164,0.089324,0.7091276400367309
35,164,0.08642,0.7222222222222223
36,164,0.092816,0.7774884370066846
37,164,0.092496,0.6746978398522899
38,164,0.091812,0.7481656184486374
39,164,0.113012,0.9474898106169416
40,164,0.09994,0.6717250839007951
41,164,0.098432,0.7775851691344648
42,164,0.089228,0.7553820523444513
43,164,0.09276,0.6775570972959083
44,164,0.094424,0.6334637059466733
45,164,0.099184,0.7857349537037037
46,164,0.10296,0.7836019480845509
47,164,0.099464,0.6827464376549712
48,164,0.086856,0.7105796479897745
49,164,0.091004,0.7012795334166518
50,164,0.094332,0.6611651439237647
1,165,0.099972,0.9369452481793659
2,165,0.090304,0.8342429360393432
3,165,0.088776,0.6884421708256279
4,165,0.091768,0.8151647286821705
5,165,0.088072,0.719976345953019
6,165,0.095288,0.8415402525616074
7,165,0.095244,0.8024828726973529
8,165,0.09178,0.8505804937340207
9,165,0.093812,0.8115451696237722
10,165,0.092616,0.7608150798133853
11,165,0.093792,0.7942170742170742
12,165,0.087832,0.8124252280544341
13,165,0.084772,0.7219470649895179
14,165,0.094864,0.8342013888888888
15,165,0.091612,0.8169624766998945
16,165,0.09384,0.7932487824936074
17,165,0.089224,0.7194358598834155
18,165,0.090756,0.7756975658480446
19,165,0.087088,0.7692414827993657
20,165,0.096952,0.9334951897982541
21,165,0.097008,0.8869957289580302
22,165,0.090216,0.7757592439673364
23,165,0.087268,0.8118128704447922
24,165,0.0911,0.75337930452753
25,165,0.1076,0.8959646254768115
26,165,0.09396,0.9103708857579097
27,165,0.101132,0.8525647541122461
28,165,0.090636,0.8244766505636071
29,165,0.094176,0.9165175388823419
30,165,0.098688,0.8350099917764912
31,165,0.091016,0.7259561735888851
32,165,0.100672,0.8375865405154108
33,165,0.100436,0.8457138260125837
34,165,0.094412,0.8074722708698191
35,165,0.09264,0.8359344828369568
36,165,0.089948,0.8845497257274986
37,165,0.093996,0.827647278150634
38,165,0.103936,0.9373072232981853
39,165,0.09714,0.8022021645564331
40,165,0.091856,0.7551934007343694
41,165,0.085096,0.7076234948002189
42,165,0.087196,0.7654420273343431
43,165,0.096704,0.8081633860180572
44,165,0.090896,0.7255604647357224
45,165,0.091496,0.7969476423624896
46,165,0.086756,0.784314534995734
47,165,0.098508,0.7790106946502653
48,165,0.093344,0.7442200474858173
49,165,0.091832,0.7420289855072464
50,165,0.085456,0.7500627037873087
1,166,0.088632,0.7367174712497077
2,166,0.08704,0.7089378807863828
3,166,0.08738,0.6973042541468268
4,166,0.087296,0.7115358035860128
5,166,0.08634,0.6685811298945239
