seed,norm,cooperation,fairness
6,195,0.061652,0.739848171152519
7,195,0.064616,0.7263501691356585
8,195,0.06294,0.759031147608975
9,195,0.062884,0.6953421565609932
10,195,0.062652,0.6808494501327266
11,195,0.06278,0.6719552961133564
12,195,0.062504,0.7468121611419944
13,195,0.062904,0.6919836071852619
14,195,0.063088,0.7075968750811077
15,195,0.063996,0.6928991406603346
16,195,0.061104,0.6873521763560574
17,195,0.061864,0.7292040206465635
18,195,0.0623,0.7150283115195396
19,195,0.061052,0.6872360179409726
20,195,0.061708,0.701263823064771
21,195,0.061544,0.7392025201027936
22,195,0.062948,0.7262194554185456
23,195,0.062228,0.6921210243700952
24,195,0.061444,0.6623239303651675
25,195,0.063656,0.729099020617196
26,195,0.063184,0.7178467876307055
27,195,0.062208,0.7346003779381977
28,195,0.062,0.7355017546734395
29,195,0.062928,0.793533732982562
30,195,0.06284,0.730830553210874
31,195,0.061552,0.6690749613405328
32,195,0.062892,0.749480021893815
33,195,0.064196,0.7327181671201546
34,195,0.060756,0.6990985224302555
35,195,0.062956,0.7665690784887773
36,195,0.061092,0.7507477004683708
37,195,0.063136,0.6957799759732127
38,195,0.062208,0.7831831054757694
39,195,0.064188,0.7248987353312755
40,195,0.063232,0.7291924145171365
41,195,0.060336,0.7632856542469167
42,195,0.061544,0.6873735014790596
43,195,0.062208,0.718362067816046
44,195,0.063088,0.7033164220337451
45,195,0.061024,0.703454535746703
46,195,0.06112,0.7160644200839086
47,195,0.063412,0.6548175526325325
48,195,0.062444,0.7142781611018585
49,195,0.062848,0.7313440838594657
50,195,0.062428,0.7068658280922432
1,243,0.061136,0.7232936166728084
2,243,0.061648,0.717357415470623
3,243,0.062128,0.7217932217932218
4,243,0.062692,0.6802746850463279
5,243,0.061876,0.6885993822134336
6,243,0.061984,0.7511789992070448
7,243,0.063008,0.7335907335907337
8,243,0.063536,0.7212854878224527
9,243,0.0631,0.6850632144749792
10,243,0.06124,0.6989417989417989
11,243,0.062472,0.7027396724899363
12,243,0.061976,0.74357701377684
13,243,0.062196,0.6949855489456563
14,243,0.0624,0.7523176975231769
15,243,0.061908,0.6998611438602007
16,243,0.060484,0.6976066319026608
17,243,0.061008,0.7071731316057728
18,243,0.061032,0.7466340613317592
19,243,0.062944,0.6573514510005006
20,243,0.061868,0.7332841993203129
21,243,0.0618,0.7165970213221902
22,243,0.061932,0.7258304278494013
23,243,0.061216,0.6832107127564327
24,243,0.061024,0.6974322283170363
25,243,0.061824,0.7556817385208552
26,243,0.062348,0.7238359246313929
27,243,0.061708,0.7381945304650619
28,243,0.061516,0.751472320376914
29,243,0.062664,0.7754010695187166
30,243,0.061964,0.7472468104558866
31,243,0.061528,0.7138490004424601
32,243,0.063188,0.751088187536671
33,243,0.063428,0.7310919906522202
34,243,0.061188,0.7047615237942852
35,243,0.062196,0.7127642664123351
36,243,0.06048,0.7453762709944203
37,243,0.061724,0.7271998804818753
38,243,0.061464,0.7533614627285513
39,243,0.063348,0.7317420402080922
40,243,0.062204,0.7211050906415144
41,243,0.060444,0.7692139642591865
42,243,0.060596,0.7288201375027722
43,243,0.06176,0.6999303996112883
44,243,0.062128,0.7011151638754886
45,243,0.062068,0.692763984406367
46,243,0.061548,0.6663634985599515
47,243,0.061832,0.6883096734155613
48,243,0.062104,0.7533895709791476
49,243,0.063064,0.7331191432396252
50,243,0.061428,0.6881082487639864
